-9.271119130875984382e-01,5.282345634277281210e-01,-8.419528777884628390e-01,-5.088205249012653919e-01,6.876528823007532765e-01
4.246813400475100142e-01,-9.216398944485726386e-01,7.231587476940806170e-01,-3.318837420205162925e-01,-1.161615002554139409e-02
1.324353431307099260e-01,-2.282427581175101583e-01,2.880831387247215769e-01,-6.732574044625372345e-01,6.199278372399452675e-01
-7.140291073592845983e-01,6.549838492576416371e-01,2.159816883449940939e-01,-2.277871371702877568e-01,-2.733017554374381763e-01
7.002791012828546435e-01,-6.593168421021307068e-01,2.084664677499354912e-01,2.523285526846541504e-01,-7.275711042538612894e-02
6.068379168906097298e-01,1.007230826834080162e-01,-8.530432221472608045e-01,2.007825483057528171e-01,-2.170287185546926345e-02
-9.933639766352404532e-01,2.120864741001113885e-01,3.829269571380189419e-01,-7.554348674537065822e-01,-7.978083857527706879e-01
2.702269235091103727e-01,4.552645361376179700e-01,9.910159143837375950e-01,-3.894718454891126225e-01,1.834723590254372372e-01
-7.717936078426936852e-01,-6.752700600827867827e-01,-9.005486179479160747e-02,3.625800994997310234e-01,-4.389643113565537824e-01
-3.332530223298031391e-01,-6.641965459392906723e-01,2.857379579483225740e-01,8.270523956187598724e-01,-8.156870421906756707e-01
4.664444634033682036e-02,-1.886913546798496544e-01,-6.369205884566597753e-01,-8.421108691027630044e-01,-4.446354576785811474e-01
-4.024907627953853151e-01,8.564511258581601894e-01,3.658901813962394112e-01,9.917154104186269858e-01,-7.825672267547458816e-01
-8.489679162587775441e-01,-8.299282774308816002e-01,9.407090725061895142e-02,-1.277060054993712779e-01,2.010261078751554020e-01
2.414447291471708557e-01,-9.853109898552314672e-01,-8.573230483276073066e-02,-2.365852974196580583e-02,1.363713562417356862e-01
2.351913117750119575e-01,-9.707256363104712626e-01,-9.111895040554582881e-01,-8.325301449888380390e-01,1.209148873917675893e-02
-7.046375194141156761e-01,-4.050304814670595555e-01,3.761213619134917696e-01,5.803966794747921210e-01,2.323608084661019646e-01
2.506101553037562990e-01,6.511306730240822294e-01,-4.833129934991318155e-01,-5.372765007978124174e-01,-9.073567396346371439e-02
-5.625708641759978867e-01,-2.365220955564655281e-01,-3.464654000148061908e-01,5.406409971819670091e-01,8.749835984479630291e-01
-6.348589352550857434e-01,5.776183475558511748e-01,1.870683761985398874e-01,-1.803149922951374773e-01,7.243798955611799872e-01
-7.435660135550012928e-01,9.533957170779612245e-01,5.648990509218991818e-01,6.475707569178541512e-01,8.255194131252885370e-02
6.457969133477690082e-01,7.914240738598101732e-01,5.517221244522028112e-01,-1.804195504745997880e-02,9.811877328482137006e-01
-9.133248724535765195e-01,8.829779584220585065e-01,-1.513661389431260051e-01,-8.488270099192887219e-01,-3.744288706296776681e-01
-1.060202738583349014e-01,-4.871592121957295518e-01,-5.482974969844816027e-01,1.576234284341082592e-02,8.897986735473324416e-01
4.816168902459188050e-01,8.800979803800694778e-01,-3.423443792549458742e-01,6.324111702688275383e-01,6.314720166204736973e-01
3.722383147827799110e-01,9.084235496453005876e-01,8.231032076938011866e-01,-9.600536283801099913e-01,2.452965937996325341e-01
1.313960312916357953e-01,-2.358849118312846826e-01,-1.932511821672777685e-01,6.682657005684702334e-01,-9.871725427433055700e-01
-6.711460855431985451e-01,2.132128790540470664e-01,-1.346707699288580695e-01,-8.575376486107957330e-01,6.091414346595003249e-01
8.322850599967981378e-01,7.469682025595352215e-01,9.431139465101567865e-01,-2.300423807295999268e-01,-8.630485915559351628e-01
2.309788303954138922e-01,2.830507639160388944e-01,-5.733635446810323444e-01,2.715212874892141137e-01,6.509725880303955936e-01
-9.794727812926578014e-01,7.767846741271045019e-01,-9.939091434713045459e-01,-1.348555180698329803e-01,-4.292571349081153453e-01
-3.406313108018026448e-01,6.731605605895247812e-01,-7.829333191387699564e-01,8.011076781702419769e-01,-1.012703523001372563e-01
4.487938348312494607e-01,-2.714100757003814479e-01,-4.210508509392116849e-01,-4.846443044117183518e-01,5.438991946180546933e-01
-8.318464090009580758e-01,-4.848818794269076360e-01,-8.158107617942409462e-01,-7.321356032032284578e-01,7.508145725162176376e-01
9.156469907248903084e-01,-8.355170356777494867e-01,7.210824686659105254e-01,-1.588987482661172734e-01,1.814306578477653531e-02
-7.671140739697368538e-02,3.817361561962389072e-01,-7.047063532008761566e-01,-5.286632686916743484e-01,-8.862223583994603970e-01
-4.664498796435465611e-01,-8.646840310310326405e-01,2.120961568180961265e-01,8.201946017345604911e-01,-3.317120282193484204e-01
4.906150784335641113e-01,3.238067492385703350e-01,5.448869188759353221e-02,-7.884861661994064796e-01,3.210212019857574539e-01
-8.555610264815343147e-01,2.243678466141934003e-01,4.908246759862369135e-01,-9.233473172226602799e-02,9.999487127796073960e-01
1.781921447458214569e-01,6.222660776142476813e-01,-8.271111920672309381e-01,1.159540966119194660e-01,-9.950226673390685228e-01
2.167122881898913000e-01,-5.168641415771688674e-01,6.595308851196304278e-01,3.908059765890508075e-01,4.326178928868025242e-01
-4.187946664395214569e-01,1.126584450957983652e-01,-5.743334679001377285e-01,-3.029582251789364467e-01,-6.547856572722621227e-01
2.784665678973161640e-01,7.445515789975589716e-01,-8.817723583804677467e-01,9.745452954779056931e-01,1.690974170913590591e-01
-5.546130710108758688e-01,2.545402926833111312e-01,3.327238082319348145e-01,-5.238937316667098276e-01,-6.636245953596715541e-01
-4.956221449239903709e-01,4.382103115383606529e-01,-7.987387072736475968e-01,-9.077496511988341066e-01,2.905913966227249290e-01
6.528134582182347767e-01,5.250268991877322655e-01,-9.399158221854806428e-01,-1.626646846798538437e-01,5.490977938343359899e-01
-9.981455259833316163e-01,-9.232578582839801040e-01,-2.342519248307000090e-01,1.072529493276399570e-01,-5.919912611140414338e-01
7.457605638127873249e-02,7.969883627730931508e-01,5.877380490324890516e-01,9.291195634896265432e-02,3.661494618614464791e-01
-5.167898148548704107e-01,-4.586928160814172095e-01,9.257283730754071183e-01,-3.512592102680760497e-01,-2.882882648092390809e-01
-2.632007933817981371e-01,-4.793838187995809186e-01,-6.302477078826491663e-01,3.834540400857946452e-01,-9.730025989602730796e-01
-6.955105839304387416e-02,-9.700090567694790167e-01,-8.809196673923678222e-01,-1.281677049659559753e-01,8.265571250430887584e-01
-5.639384245913598992e-01,-9.752436223572829022e-01,-1.765090086801626157e-01,-9.701227293684142605e-01,-9.933935911965048327e-01
-8.962320061324426934e-01,8.902451382079661357e-01,1.534775636720377978e-01,2.686137820715668312e-01,-9.300412530650123966e-01
-7.965326723928640718e-01,9.617804818861075411e-01,9.469271492041142491e-01,9.918177317728189557e-01,8.448747505261209323e-01
-5.465358946300984400e-01,6.960607437175856393e-01,-7.944932356915308524e-01,8.101984542024311953e-01,8.819308126560678751e-01
1.267089103126728400e-01,8.294632454439097025e-01,9.794674095825888216e-01,4.720242563553054271e-01,1.526296676061045243e-01
-7.363929401288213938e-01,-6.201471954938011510e-01,6.306941709956843667e-01,4.326243701847558576e-01,-6.447391488907572299e-01
4.077326872473541197e-01,-6.762664114469785215e-01,-9.195750825918869165e-01,9.814088670275260551e-01,2.754775125347999065e-01
-8.021838633267341923e-01,3.828338883965272110e-01,-2.018992950547091603e-01,-7.567668637703819368e-01,-2.905370582288191450e-01
1.091040263967202328e-01,-4.675025002756292292e-01,9.924703227608699940e-01,6.933037775042560913e-01,2.137149743271617996e-01
6.540075129007991706e-01,3.491981201665395051e-01,-2.570618807677336193e-01,-1.375374430241580459e-01,7.541526604145780688e-01
-1.249578718626689344e-01,-8.853567334309415671e-01,8.890629822066866694e-01,9.703742790836529242e-01,-5.023004439677127841e-01
7.290429512168872250e-01,-5.924775327843916362e-01,-7.088768234745608243e-01,-8.174730337187174900e-01,1.064914557269671658e-01
3.171908207671150226e-01,4.416456823108774188e-01,1.055709362207435387e-01,-4.520591860287437314e-02,2.378251156347368500e-01
-3.320307344850874642e-01,-3.674678336863856920e-02,3.072240211294725576e-01,6.559486923918020906e-01,2.174376838910596632e-02
3.716543992047325329e-01,4.290762076707321793e-01,-3.298574819654511714e-01,7.270032819456233586e-01,2.547827224316125960e-01
5.160363806672605413e-01,-7.213868380848138528e-01,-3.839371536132563101e-02,2.655470031965130318e-01,3.311194520539817443e-01
-1.937844095547434087e-01,4.035828977974789122e-01,-3.571533860132678484e-01,1.697919865244907900e-01,7.020391702022676927e-01
-4.906999869454293783e-01,8.835206506397479398e-01,-8.288897807868784717e-01,8.064629143792394483e-01,4.081952241597650577e-01
6.254265794819569013e-01,-5.845470411150355261e-01,3.790578405097670966e-01,8.761805143518797134e-01,-3.954154553359021662e-01
7.481553032620196220e-01,-3.385440208456946820e-01,-7.011097593143955642e-02,4.430700217716636580e-01,-4.317718795442899715e-01
-1.738811941978597453e-01,9.625618327329756863e-01,-5.819011005092082911e-01,-4.771250678348195606e-01,-6.470173715658074087e-01
-7.385309065421854502e-01,2.050292991386850616e-01,2.908642647664927416e-01,8.304737657154601660e-01,-8.728131875033791065e-01
3.426994288131035571e-01,2.603353520546665134e-01,3.008437405921224883e-01,-6.047158763126727621e-01,-8.791484886695504208e-01
-5.843996730361045167e-01,1.337278712894502952e-01,-5.602963830049412230e-01,-8.033340606334842260e-01,-2.996340564639563553e-01
-3.268172635851884777e-01,5.521676722317765407e-01,-1.154684278920308227e-01,-3.242650995074753961e-01,-6.996022674207560410e-01
4.465196506997770598e-02,-1.215292931733331638e-01,4.830382490664320017e-01,6.523596262947357616e-01,7.774661217378728839e-01
